observation,tempC_7to8,tempC_1to2,tempC_6to7,tempC_avg,humidity_7to8,humidity_1to2,humidity_6to7,humidity_avg,windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,windspeedKmph_avg,pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,pressureMB_avg,precipMM_7to8,precipMM_1to2,precipMM_6to7,precipMM_avg,weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7,%_soil_moisure,soil_pH,water_pH,water_TDS_mgpl
2020-01-27,21,29,28,26,32,15,27,24,6,12,13,10,1012,1010,1009,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,6.59,7.44,1708.0
2020-01-28,16,22,20,19,83,56,76,71,19,23,17,19,1012,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.18,6.99,1708.0
2020-01-29,15,22,22,19,80,35,37,50,12,13,12,12,1015,1015,1014,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,40,7.1,7.3,1710.0
2020-01-30,15,24,27,22,53,22,23,32,5,11,5,7,1016,1014,1012,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,41,7.05,6.65,1630.2
2020-01-31,17,26,25,22,35,19,25,26,6,12,14,10,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,45,6.72,8.19,1709.0
2020-02-01,17,27,27,23,42,29,30,33,8,15,9,10,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,6.73,7.58,1709.0
2020-02-02,17,27,27,23,54,32,35,40,18,17,13,16,1013,1013,1012,1012,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,42,7.21,7.09,1707.0
2020-02-03,19,28,27,24,55,28,43,42,5,16,17,12,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,45,6.59,7.19,1707.0
2020-02-04,18,27,26,23,63,25,29,39,6,15,15,12,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,45,7.42,7.38,1710.0
2020-02-05,17,26,26,23,30,19,22,23,6,11,15,10,1014,1012,1011,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,42,6.55,7.87,1708.0
2020-02-06,17,26,25,22,28,16,23,22,6,14,14,11,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,45,6.75,8.34,1710.0
2020-02-07,16,26,24,22,39,16,20,25,6,9,15,10,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,45,7.49,6.92,1710.0
2020-02-08,16,25,25,22,43,31,27,33,15,23,15,17,1015,1014,1013,1014,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,43,6.64,6.96,1709.0
2020-02-09,16,26,26,22,49,43,41,44,22,25,16,21,1017,1015,1014,1015,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,7.4,7.62,1708.0
2020-02-10,18,27,25,23,53,43,48,48,17,19,14,16,1015,1014,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,7.31,8.34,1709.0
2020-02-11,20,29,27,25,66,38,43,49,14,19,12,15,1014,1014,1013,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,7.19,6.5,1707.0
2020-02-12,21,30,30,27,60,33,32,41,8,14,8,10,1016,1015,1013,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,6.72,7.04,1710.0
2020-02-13,21,31,31,27,46,28,29,34,9,10,12,10,1016,1014,1012,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.19,6.67,1707.0
2020-02-14,21,30,30,27,47,25,28,33,3,8,16,9,1014,1012,1010,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,43,6.63,7.57,1709.0
2020-02-15,21,31,31,27,34,19,22,25,5,10,14,9,1014,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,42,7.04,7.75,1628.3
2020-02-16,22,32,33,29,30,18,21,23,6,14,8,9,1013,1012,1010,1011,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,44,7.29,7.09,1710.0
2020-02-17,22,32,33,29,36,19,22,25,9,13,9,10,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,42,6.51,7.47,1710.0
2020-02-18,21,33,33,29,38,18,22,26,10,10,7,9,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,41,6.66,6.67,1708.0
2020-02-19,23,32,32,29,29,15,22,22,5,10,16,10,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Partly cloudy,43,6.98,6.61,1709.0
2020-02-20,22,32,31,28,40,20,26,28,5,13,17,11,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,6.67,6.62,1708.0
2020-02-21,21,31,30,27,37,17,26,26,5,11,14,10,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.76,7.2,1707.0
2020-02-23,23,32,32,29,21,15,17,17,5,12,18,11,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,40,7.27,7.47,1709.0
2020-02-24,22,31,30,27,26,16,20,20,5,14,19,12,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.11,7.12,1707.0
2020-02-25,20,29,30,26,29,14,16,19,9,14,8,10,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,41,7.14,6.83,1709.0
2020-02-26,21,31,32,28,26,13,14,17,9,15,6,10,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,42,7.33,8.42,1708.0
2020-02-27,22,33,33,29,22,14,15,17,11,14,9,11,1012,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,43,7.4,6.92,1708.0
2020-02-28,24,35,33,30,22,13,22,19,3,10,17,10,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Partly cloudy,41,6.7,7.91,1708.0
2020-02-29,22,32,30,28,25,15,24,21,4,13,18,11,1010,1009,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.35,7.48,1707.0
2020-03-01,22,31,30,27,26,21,28,25,4,10,18,10,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.45,8.49,1708.0
2020-03-02,22,32,30,28,38,19,26,27,4,13,21,12,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,34,6.59,7.34,1710.0
2020-03-03,20,30,28,26,41,17,30,29,8,19,21,16,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,31,7.33,7.0,1708.0
2020-03-04,18,27,27,24,82,29,38,49,10,15,19,14,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.04,7.11,1710.0
2020-03-05,17,27,26,23,80,23,32,45,11,16,22,16,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,30,7.37,6.74,1708.0
2020-03-06,18,26,23,22,81,35,58,58,17,28,23,22,1011,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.35,6.83,1708.0
2020-03-07,16,27,27,23,77,21,29,42,7,9,13,9,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,35,6.61,7.78,1709.0
2020-03-08,19,29,28,25,49,16,34,33,4,17,18,13,1013,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,32,7.1,7.77,1707.0
2020-03-09,18,28,27,24,48,23,40,37,9,17,23,16,1011,1010,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,33,7.15,7.21,1707.0
2020-03-10,18,26,23,22,74,43,60,59,12,26,22,20,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.06,7.73,1708.0
2020-03-11,16,27,25,22,79,27,40,48,13,22,21,18,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,35,7.44,8.26,1710.0
2020-03-12,17,25,25,22,74,34,36,48,16,18,18,17,1013,1013,1011,1012,0.0,0.0,0.0,0.0,Patchy rain possible,Partly cloudy,Clear,34,6.6,7.78,1709.0
2020-03-13,15,27,28,23,66,17,21,34,9,13,19,13,1015,1013,1011,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Partly cloudy,31,7.48,6.97,1710.0
2020-03-14,17,31,31,26,30,9,9,16,10,9,10,9,1014,1012,1009,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,34,6.78,7.47,1710.0
2020-03-15,20,31,33,28,15,10,13,12,13,15,3,10,1012,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.27,7.71,1625.45
2020-03-16,22,34,33,29,19,14,19,17,12,17,24,17,1011,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,31,7.32,6.96,1710.0
2020-03-17,24,35,33,30,28,15,22,21,6,10,21,12,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.27,6.74,1709.0
2020-03-18,24,34,32,30,34,14,21,23,4,17,24,15,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.3,6.89,1708.0
2020-03-19,22,33,31,28,33,12,15,20,17,26,19,20,1012,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.06,7.55,1707.0
2020-03-20,22,32,29,27,32,18,31,27,14,22,22,19,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,31,7.5,7.47,1710.0
2020-03-21,19,31,31,27,70,17,25,37,10,15,14,13,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.16,7.42,1709.0
2020-03-22,22,34,33,29,58,16,23,32,8,8,17,11,1013,1010,1008,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.06,7.21,1707.0
2020-03-23,23,35,34,30,49,18,23,30,7,9,16,10,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.23,7.46,1708.0
2020-03-24,25,36,32,31,38,16,24,26,7,10,19,12,1009,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.18,7.1,1707.0
2020-03-25,26,33,26,28,33,21,41,31,12,17,19,16,1009,1008,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,7.37,6.85,1708.0
2020-03-26,25,31,30,28,46,31,38,38,4,12,13,9,1010,1009,1008,1009,0.0,0.0,0.0,0.0,Patchy rain possible,Partly cloudy,Partly cloudy,33,7.29,8.31,1709.0
2020-03-28,23,33,32,29,45,23,25,31,8,8,8,8,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.18,6.97,1710.0
2020-03-29,24,34,33,30,32,20,24,25,6,13,10,9,1010,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,30,7.13,6.6,1709.0
2020-03-30,27,34,31,30,25,22,28,25,6,12,17,11,1010,1009,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.05,7.46,1629.25
2020-03-31,25,35,34,31,32,15,20,22,5,10,21,12,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,7.2,7.46,1708.0
2020-04-01,24,35,34,31,33,14,20,22,7,13,21,13,1012,1010,1008,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,6.84,7.25,1707.0
2020-04-02,25,36,36,32,33,13,18,21,8,12,21,13,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,32,6.84,8.47,1709.0
2020-04-03,26,36,35,32,36,12,20,22,6,11,15,10,1010,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Partly cloudy,35,6.9,7.01,1709.0
2020-04-04,26,37,35,32,34,13,23,23,7,11,24,14,1011,1009,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,30,6.76,7.37,1710.0
2020-04-05,25,37,35,32,35,12,26,24,6,11,24,13,1011,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Partly cloudy,33,6.92,8.23,1708.0
2020-04-06,25,36,34,31,32,13,30,25,10,19,23,17,1011,1010,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,35,7.09,7.11,1708.0
2020-04-07,23,34,32,29,49,16,21,28,16,24,22,20,1010,1009,1008,1009,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,31,7.29,6.78,1709.0
2020-04-08,23,33,32,29,43,17,19,26,15,19,21,18,1011,1010,1008,1009,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,33,6.53,8.29,1707.0
2020-04-09,23,35,34,30,56,17,23,32,10,12,18,13,1012,1010,1008,1010,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,35,7.3,7.65,1707.0
2020-04-10,26,37,36,33,35,10,16,20,10,17,12,13,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,6.86,7.1,1710.0
2020-04-11,28,37,37,34,26,9,13,16,6,11,9,8,1012,1010,1008,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,7.37,6.72,1708.0
2020-04-12,28,39,39,35,23,8,11,14,16,19,10,15,1011,1009,1006,1008,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,34,7.28,8.27,1708.0
2020-04-13,28,39,38,35,25,9,15,16,14,21,14,16,1010,1007,1006,1007,0.0,0.0,0.0,0.0,Sunny,Sunny,Partly cloudy,33,7.29,7.59,1708.0
2020-04-14,27,39,37,34,30,10,13,17,17,20,14,17,1010,1007,1006,1007,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,35,7.33,6.83,1710.0
2020-04-15,29,38,37,34,26,12,15,17,19,21,15,18,1011,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,6.77,6.83,1630.2
2020-04-16,28,37,36,33,32,14,19,21,13,16,14,14,1009,1007,1005,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,7.0,7.29,1710.0
2020-04-17,26,37,35,32,47,16,19,27,11,18,13,14,1009,1008,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,35,7.06,7.09,1708.0
2020-04-18,28,37,34,33,35,17,23,25,12,13,6,10,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.4,6.89,1710.0
2020-04-19,28,37,36,33,33,16,19,22,9,15,12,12,1011,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.46,7.65,1708.0
2020-04-20,27,37,36,33,33,15,17,21,10,21,24,18,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.06,8.16,1707.0
2020-04-21,27,36,34,32,35,13,17,21,14,22,23,19,1010,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.05,6.89,1709.0
2020-04-22,25,36,35,32,48,19,24,30,13,20,23,18,1010,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,7.44,6.9,1709.0
2020-04-23,27,37,35,33,39,17,27,27,18,21,26,21,1009,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,34,6.79,7.33,1707.0
2020-04-24,25,36,34,31,58,20,31,36,16,23,24,21,1009,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.22,6.89,1710.0
2020-04-25,25,34,32,30,50,18,28,32,18,27,25,23,1009,1008,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.38,6.68,1707.0
2020-04-26,23,35,33,30,60,20,37,39,13,17,26,18,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,34,7.06,8.28,1707.0
2020-04-27,24,35,32,30,64,23,42,43,12,9,13,11,1011,1009,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,7.43,7.94,1710.0
2020-04-28,25,35,37,32,65,19,30,38,8,11,8,9,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.46,7.64,1708.0
2020-04-29,25,36,31,30,65,19,44,42,8,12,19,13,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,34,6.65,7.74,1708.0
2020-05-01,25,36,31,30,67,25,44,45,14,18,20,17,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,6.79,7.5,1707.0
2020-05-02,26,37,35,32,63,19,26,36,15,19,15,16,1010,1007,1005,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.39,7.44,1710.0
2020-05-03,28,38,37,34,45,14,16,25,21,24,27,24,1008,1006,1004,1006,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,34,7.24,7.83,1710.0
2020-05-04,27,38,37,34,49,17,23,29,18,23,24,21,1009,1007,1006,1007,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,30,7.13,6.84,1708.0
2020-05-05,26,38,36,33,59,17,23,33,16,21,23,20,1009,1007,1005,1007,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,33,6.88,7.77,1707.0
2020-05-06,28,39,37,34,50,15,24,29,14,20,24,19,1007,1006,1004,1005,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,31,7.22,7.98,1710.0
2020-05-07,30,40,37,35,28,12,24,21,16,20,27,21,1008,1006,1005,1006,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,35,6.52,8.28,1710.0
2020-05-08,26,38,36,33,56,18,37,37,15,20,27,20,1009,1007,1006,1007,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,33,7.0,8.27,1710.0
2020-05-09,26,38,37,33,52,18,26,32,14,19,24,19,1009,1007,1005,1007,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,33,6.98,8.01,1708.0
2020-05-10,26,38,36,33,57,19,24,33,14,20,22,18,1009,1007,1006,1007,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Partly cloudy,Moderate rain at times,30,7.26,6.59,1709.0
2020-05-11,27,36,32,31,48,19,29,32,5,13,22,13,1010,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,34,7.03,6.84,1708.0
2020-05-12,28,38,35,33,41,16,22,26,8,18,22,16,1009,1007,1005,1007,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.44,7.07,1707.0
2020-05-13,27,37,34,32,47,20,26,31,14,15,12,13,1008,1007,1005,1006,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,32,6.67,7.33,1710.0
2020-05-14,27,37,27,30,50,24,43,39,12,16,22,16,1007,1006,1005,1006,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy light drizzle,35,6.98,7.33,1708.0
2020-05-15,27,32,32,30,39,32,26,32,15,17,14,15,1008,1007,1004,1006,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,6.6,7.35,1631.15
2020-05-16,27,36,34,32,51,25,25,33,17,22,22,20,1007,1006,1004,1005,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,35,6.92,7.13,1708.0
2020-05-17,27,36,34,32,45,19,29,31,16,27,25,22,1007,1005,1004,1005,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,35,7.49,7.01,1710.0
2020-05-18,26,35,34,31,61,24,30,38,19,17,21,19,1007,1004,1003,1004,0.0,0.0,0.0,0.0,Patchy rain possible,Partly cloudy,Partly cloudy,31,7.42,8.29,1709.0
2020-05-19,25,34,34,31,69,30,33,44,16,20,23,19,1006,1004,1003,1004,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.37,7.27,1710.0
2020-05-20,25,35,35,31,64,25,37,42,17,22,25,21,1005,1004,1003,1004,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,33,7.1,8.37,1710.0
2020-05-21,26,36,34,32,63,22,39,41,18,24,27,23,1007,1006,1004,1005,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,33,6.5,8.06,1710.0
2020-05-22,25,36,35,32,68,22,35,41,19,24,24,22,1007,1006,1005,1006,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,35,6.61,6.78,1709.0
2020-05-23,27,38,37,34,53,15,18,28,19,25,25,23,1008,1006,1004,1006,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,30,6.72,7.09,1710.0
2020-05-24,29,39,37,35,52,16,20,29,19,23,27,23,1007,1006,1004,1005,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,33,6.85,7.81,1710.0
2020-05-25,27,38,37,34,59,18,23,33,17,23,26,22,1008,1007,1005,1006,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,33,6.7,8.12,1709.0
2020-05-26,28,36,36,33,54,18,35,35,17,30,26,24,1008,1007,1006,1007,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,32,7.5,7.57,1707.0
2020-05-27,25,35,34,31,73,25,39,45,21,30,28,26,1008,1006,1005,1006,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,32,6.99,8.37,1709.0
2020-05-28,25,34,34,31,72,27,37,45,23,33,29,28,1008,1006,1005,1006,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,6.59,6.59,1710.0
2020-05-29,25,35,33,31,74,30,47,50,23,30,28,27,1007,1006,1005,1006,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,33,7.45,6.66,1708.0
2020-05-30,25,35,34,31,74,34,48,52,21,26,25,24,1008,1007,1005,1006,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,30,7.06,6.64,1633.05
2020-05-31,26,34,34,31,74,37,42,51,20,18,26,21,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,34,7.01,7.07,1708.0
2020-06-01,26,27,28,27,64,56,54,58,4,8,9,7,1009,1009,1007,1008,0.0,0.0,0.0,0.0,Patchy rain possible,Partly cloudy,Cloudy,32,6.9,7.73,1709.0
2020-06-02,22,23,22,22,78,71,85,78,12,20,19,17,1008,1007,1006,1007,0.4,0.6,3.1,1.3666666666666667,Moderate rain at times,Patchy light rain,Heavy rain,32,7.06,6.98,1708.0
2020-06-04,22,28,27,25,79,56,67,67,19,21,20,20,1005,1005,1004,1004,0.1,0.2,1.6,0.6333333333333334,Patchy rain possible,Patchy rain possible,Patchy rain possible,33,6.82,6.55,1709.0
2020-06-05,23,28,27,26,82,63,73,72,20,26,26,24,1007,1007,1005,1006,0.1,0.8,4.9,1.9333333333333336,Patchy rain possible,Torrential rain shower,Moderate or heavy rain shower,30,7.28,6.69,1709.0
2020-06-06,23,28,27,26,81,62,69,70,18,24,23,21,1007,1006,1005,1006,0.0,0.1,0.9,0.33333333333333337,Partly cloudy,Patchy rain possible,Patchy rain possible,33,7.14,8.41,1709.0
2020-06-07,23,28,27,26,82,63,70,71,19,24,26,23,1006,1006,1005,1005,0.0,0.0,0.0,0.0,Partly cloudy,Patchy rain possible,Partly cloudy,30,7.15,7.84,1709.0
2020-06-08,23,28,28,26,83,62,67,70,21,24,24,23,1007,1006,1005,1006,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,7.37,6.82,1710.0
2020-06-09,24,29,28,27,81,60,66,69,17,22,23,20,1007,1006,1005,1006,0.0,0.0,0.4,0.13333333333333333,Partly cloudy,Patchy rain possible,Patchy rain possible,34,6.91,7.75,1710.0
2020-06-10,24,29,28,27,80,59,66,68,18,23,24,21,1006,1005,1004,1005,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Cloudy,Partly cloudy,30,7.16,6.52,1710.0
2020-06-11,24,29,28,27,79,61,69,69,19,23,25,22,1004,1003,1001,1002,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,6.54,8.45,1707.0
2020-06-12,24,29,28,27,79,60,69,69,22,22,24,22,1001,1001,999,1000,0.1,0.0,0.0,0.03333333333333333,Partly cloudy,Partly cloudy,Patchy rain possible,35,6.78,8.27,1708.0
2020-06-13,24,29,29,27,83,63,68,71,15,18,21,18,1001,1001,1000,1000,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Partly cloudy,Patchy rain possible,34,6.78,7.4,1708.0
2020-06-14,24,27,27,26,89,76,81,82,11,13,17,13,1003,1002,1002,1002,0.7,0.0,2.6,1.1,Cloudy,Patchy rain possible,Moderate or heavy rain shower,33,6.53,6.98,1707.0
2020-06-15,24,27,26,25,87,74,83,81,14,20,25,19,1003,1003,1002,1002,0.1,0.2,0.0,0.1,Light rain shower,Overcast,Cloudy,31,6.98,8.1,1632.1
2020-06-16,24,28,26,26,84,70,78,77,11,20,26,19,1002,1002,1002,1002,0.0,0.2,1.3,0.5,Cloudy,Patchy rain possible,Patchy rain possible,34,6.95,6.57,1710.0
2020-06-17,24,27,27,26,83,68,76,75,4,5,4,4,1001,1001,1001,1001,0.0,0.4,1.9,0.7666666666666666,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible,31,7.24,7.99,1710.0
2020-06-18,23,24,24,23,83,80,84,82,24,28,28,26,1003,1004,1004,1003,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Overcast,30,6.65,7.76,1708.0
2020-06-19,23,28,27,26,87,68,77,77,22,26,26,24,1006,1005,1004,1005,0.0,0.0,0.0,0.0,Patchy rain possible,Partly cloudy,Partly cloudy,32,6.91,7.58,1710.0
2020-06-20,24,28,27,26,85,65,72,74,17,25,27,23,1006,1005,1005,1005,0.0,0.0,0.3,0.09999999999999999,Patchy rain possible,Patchy rain possible,Patchy rain possible,34,6.87,7.39,1708.0
2020-06-21,24,28,27,26,82,63,70,71,18,25,28,23,1006,1004,1003,1004,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,33,7.47,7.82,1707.0
